PASSENGER_STATUS,PASSENGER_SEAT_ID,PASSENGER_SEAT_REGION,PASSENGER_CLASS,PASSENGER_AGE,PASSENGER_SEX,PASSENGER_EXIT,SEAT_EXIT_AVAILABLE,SEATING_TYPE,SEAT_RESTRAINT_TYPE,SEAT_ORIENTATION,SEAT_EXIT_PROXIMITY,PASSENGER_RELATION,FATALITY_CAUSE,INJURY_CAUSE,FUSELAGE_RUPTURE,FIRE_PRESENCE,CREW_PROXIMITY_OPERATIONAL_COUNT,CREW_OPERATIONAL_PER_REGION,EVENT_DATE,LOCATION,COUNTRY,ACCIDENT_TYPE,LATITUDE,LONGITUDE,AIRCRAFT_DAMAGE,MODEL,AIR_CARRIER,TOTAL_FATALITIES,TOTAL_SERIOUS_INJURIES,TOTAL_MINOR_INJURIES,TOTAL_UNINJURED,WEATHER_CONDITION,BROAD_PHASE_OF_FLIGHT,REPORT_STATUS,SEAT_MODEL,SEAT_WIDTH,SEAT_PITCH,SEAT_PER_CLASS,SEATS_PER_MODEL
injury_minor,16D,MID-SBD,economy,,,wing_emergency_sbd,0,14G-nonfire,lapbelt,forward,4.1,,none,unknown,0,0,12,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
unoccupied,16E,MID-SBD,economy,,,wing_emergency_sbd,0,14G-nonfire,lapbelt,forward,4.2,,none,unknown,0,0,12,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
injury_minor,16F,MID-SBD,economy,,,wing_emergency_sbd,0,14G-nonfire,lapbelt,forward,4.3,,none,unknown,0,0,12,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
injury_minor,17A,MID-PRT,economy,,,wing_emergency_prt,0,14G-nonfire,lapbelt,forward,5.3,,none,unknown,0,0,11,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
injury_minor,17B,MID-PRT,economy,,,wing_emergency_prt,0,14G-nonfire,lapbelt,forward,5.2,,none,unknown,0,0,11,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
fatality,17C,MID-PRT,economy,,,wing_emergency_prt,0,14G-nonfire,lapbelt,forward,5.1,,impact_trauma,fatality,0,0,11,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
injury_minor,17D,MID-SBD,economy,,,wing_emergency_sbd,0,14G-nonfire,lapbelt,forward,5.1,,none,unknown,0,0,11,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
unoccupied,17E,MID-SBD,economy,,,wing_emergency_sbd,0,14G-nonfire,lapbelt,forward,5.2,,none,unknown,0,0,11,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
injury_minor,17F,MID-SBD,economy,,,wing_emergency_sbd,0,14G-nonfire,lapbelt,forward,5.3,,none,unknown,0,0,11,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
injury_minor,18A,MID-PRT,economy,,,wing_emergency_prt,0,14G-nonfire,lapbelt,forward,6.3,,none,unknown,0,0,10,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
injury_minor,18B,MID-PRT,economy,,,wing_emergency_prt,0,14G-nonfire,lapbelt,forward,6.2,,none,unknown,0,0,10,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
injury_minor,18C,MID-PRT,economy,,,wing_emergency_prt,0,14G-nonfire,lapbelt,forward,6.1,,none,unknown,0,0,10,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
injury_minor,18D,MID-SBD,economy,,,wing_emergency_sbd,0,14G-nonfire,lapbelt,forward,6.1,,none,unknown,0,0,10,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
unoccupied,18E,MID-SBD,economy,,,wing_emergency_sbd,0,14G-nonfire,lapbelt,forward,6.2,,none,unknown,0,0,10,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
fatality,18F,MID-SBD,economy,,,wing_emergency_sbd,0,14G-nonfire,lapbelt,forward,6.3,,impact_trauma,fatality,0,0,10,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
injury_minor,19A,AFT-PRT,economy,,,wing_emergency_prt,0,14G-nonfire,lapbelt,forward,7.3,,none,unknown,0,0,9,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
unoccupied,19B,AFT-PRT,economy,,,wing_emergency_prt,0,14G-nonfire,lapbelt,forward,7.2,,none,unknown,0,0,9,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
fatality,19C,AFT-PRT,economy,,,wing_emergency_prt,0,14G-nonfire,lapbelt,forward,7.1,,impact_trauma,fatality,0,0,9,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
fatality,19D,AFT-SBD,economy,,,wing_emergency_sbd,0,14G-nonfire,lapbelt,forward,7.1,,impact_trauma,fatality,0,0,9,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
injury_major,19E,AFT-SBD,economy,unknown,unknown,wing_emergency_sbd,0,14G-nonfire,lapbelt,forward,7.2,,none,impact_trauma,0,0,9,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
injury_major,19F,AFT-SBD,economy,unknown,unknown,wing_emergency_sbd,0,14G-nonfire,lapbelt,forward,7.3,,none,impact_trauma,0,0,9,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
injury_minor,20A,AFT-PRT,economy,,,passenger_door_aft_prt,0,14G-nonfire,lapbelt,forward,8.3,,none,unknown,1,0,8,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
unoccupied,20B,AFT-PRT,economy,,,passenger_door_aft_prt,0,14G-nonfire,lapbelt,forward,8.2,,none,unknown,1,0,8,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
injury_minor,20C,AFT-PRT,economy,,,passenger_door_aft_prt,0,14G-nonfire,lapbelt,forward,8.1,,none,unknown,1,0,8,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
fatality,20D,AFT-SBD,economy,,,service_door_aft_sbd,0,14G-nonfire,lapbelt,forward,8.1,,impact_trauma,fatality,1,0,8,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
unoccupied,20E,AFT-SBD,economy,,,service_door_aft_sbd,0,14G-nonfire,lapbelt,forward,8.2,,none,unknown,1,0,8,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
injury_major,20F,AFT-SBD,economy,unknown,unknown,service_door_aft_sbd,0,14G-nonfire,lapbelt,forward,8.3,,none,impact_trauma,1,0,8,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
injury_minor,21A,AFT-PRT,economy,,,passenger_door_aft_prt,0,14G-nonfire,lapbelt,forward,7.3,,none,unknown,1,0,7,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
injury_minor,21B,AFT-PRT,economy,,,passenger_door_aft_prt,0,14G-nonfire,lapbelt,forward,7.2,,none,unknown,1,0,7,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
injury_major,21C,AFT-PRT,economy,unknown,unknown,passenger_door_aft_prt,0,14G-nonfire,lapbelt,forward,7.1,,none,impact_trauma,1,0,7,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
fatality,21D,AFT-SBD,economy,,,service_door_aft_sbd,0,14G-nonfire,lapbelt,forward,7.1,,impact_trauma,fatality,1,0,7,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
unoccupied,21E,AFT-SBD,economy,,,service_door_aft_sbd,0,14G-nonfire,lapbelt,forward,7.2,,none,unknown,1,0,7,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
injury_major,21F,AFT-SBD,economy,unknown,unknown,service_door_aft_sbd,0,14G-nonfire,lapbelt,forward,7.3,,none,impact_trauma,1,0,7,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
unoccupied,22A,AFT-PRT,economy,,,passenger_door_aft_prt,0,14G-nonfire,lapbelt,forward,6.3,,none,unknown,1,0,6,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
unoccupied,22B,AFT-PRT,economy,,,passenger_door_aft_prt,0,14G-nonfire,lapbelt,forward,6.2,,none,unknown,1,0,6,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
injury_minor,22C,AFT-PRT,economy,,,passenger_door_aft_prt,0,14G-nonfire,lapbelt,forward,6.1,,none,unknown,1,0,6,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
fatality,22D,AFT-SBD,economy,,,service_door_aft_sbd,0,14G-nonfire,lapbelt,forward,6.1,,impact_trauma,fatality,1,0,6,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
injury_minor,22E,AFT-SBD,economy,,,service_door_aft_sbd,0,14G-nonfire,lapbelt,forward,6.2,,none,unknown,1,0,6,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
fatality,22F,AFT-SBD,economy,,,service_door_aft_sbd,0,14G-nonfire,lapbelt,forward,6.3,,impact_trauma,fatality,1,0,6,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
injury_major,23A,AFT-PRT,economy,unknown,unknown,passenger_door_aft_prt,0,14G-nonfire,lapbelt,forward,5.3,,none,impact_trauma,1,0,5,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
injury_major,23B,AFT-PRT,economy,unknown,unknown,passenger_door_aft_prt,0,14G-nonfire,lapbelt,forward,5.2,,none,impact_trauma,1,0,5,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
fatality,23C,AFT-PRT,economy,,,passenger_door_aft_prt,0,14G-nonfire,lapbelt,forward,5.1,,impact_trauma,fatality,1,0,5,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
unoccupied,23D,AFT-SBD,economy,,,service_door_aft_sbd,0,14G-nonfire,lapbelt,forward,5.1,,none,unknown,1,0,5,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
fatality,23E,AFT-SBD,economy,,,service_door_aft_sbd,0,14G-nonfire,lapbelt,forward,5.2,,impact_trauma,fatality,1,0,5,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
fatality,23F,AFT-SBD,economy,,,service_door_aft_sbd,0,14G-nonfire,lapbelt,forward,5.3,,impact_trauma,fatality,1,0,5,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
fatality,24A,AFT-PRT,economy,,,passenger_door_aft_prt,0,14G-nonfire,lapbelt,forward,4.3,,impact_trauma,fatality,1,0,4,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
unoccupied,24B,AFT-PRT,economy,,,passenger_door_aft_prt,0,14G-nonfire,lapbelt,forward,4.2,,none,unknown,1,0,4,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
injury_major,24C,AFT-PRT,economy,unknown,unknown,passenger_door_aft_prt,0,14G-nonfire,lapbelt,forward,4.1,,none,impact_trauma,1,0,4,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
unoccupied,24D,AFT-SBD,economy,,,service_door_aft_sbd,0,14G-nonfire,lapbelt,forward,4.1,,none,unknown,1,0,4,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
unoccupied,24E,AFT-SBD,economy,,,service_door_aft_sbd,0,14G-nonfire,lapbelt,forward,4.2,,none,unknown,1,0,4,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
unoccupied,24F,AFT-SBD,economy,,,service_door_aft_sbd,0,14G-nonfire,lapbelt,forward,4.3,,none,unknown,1,0,4,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
injury_minor,25A,AFT-PRT,economy,,,passenger_door_aft_prt,1,14G-nonfire,lapbelt,forward,3.3,,none,unknown,0,0,3,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
injury_minor,25B,AFT-PRT,economy,,,passenger_door_aft_prt,1,14G-nonfire,lapbelt,forward,3.2,,none,unknown,0,0,3,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
injury_minor,25C,AFT-PRT,economy,,,passenger_door_aft_prt,1,14G-nonfire,lapbelt,forward,3.1,,none,unknown,0,0,3,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
injury_minor,25D,AFT-SBD,economy,,,service_door_aft_sbd,1,14G-nonfire,lapbelt,forward,3.1,,none,unknown,0,0,3,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
unoccupied,25E,AFT-SBD,economy,,,service_door_aft_sbd,1,14G-nonfire,lapbelt,forward,3.2,,none,unknown,0,0,3,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
injury_major,25F,AFT-SBD,economy,unknown,unknown,service_door_aft_sbd,1,14G-nonfire,lapbelt,forward,3.3,,none,impact_trauma,0,0,3,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
survivor,26A,AFT-PRT,economy,unknown,unknown,passenger_door_aft_prt,1,14G-nonfire,lapbelt,forward,2.3,,none,unknown,0,0,2,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
survivor,26B,AFT-PRT,economy,unknown,unknown,passenger_door_aft_prt,1,14G-nonfire,lapbelt,forward,2.2,,none,unknown,0,0,2,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
survivor,26C,AFT-PRT,economy,unknown,unknown,passenger_door_aft_prt,1,14G-nonfire,lapbelt,forward,2.1,,none,unknown,0,0,2,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
survivor,26D,AFT-SBD,economy,unknown,unknown,service_door_aft_sbd,1,14G-nonfire,lapbelt,forward,2.1,,none,unknown,0,0,2,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
unoccupied,26E,AFT-SBD,economy,unknown,unknown,service_door_aft_sbd,1,14G-nonfire,lapbelt,forward,2.2,,none,unknown,0,0,2,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
survivor,26F,AFT-SBD,economy,unknown,unknown,service_door_aft_sbd,1,14G-nonfire,lapbelt,forward,2.3,,none,unknown,0,0,2,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
survivor,27A,AFT-PRT,economy,unknown,unknown,passenger_door_aft_prt,1,14G-nonfire,lapbelt,forward,1.3,,none,unknown,0,0,1,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
unoccupied,27B,AFT-PRT,economy,unknown,unknown,passenger_door_aft_prt,1,14G-nonfire,lapbelt,forward,1.2,,none,unknown,0,0,1,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
survivor,27C,AFT-PRT,economy,unknown,unknown,passenger_door_aft_prt,1,14G-nonfire,lapbelt,forward,1.1,,none,unknown,0,0,1,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,31,94,
unoccupied,27D,AFT-SBD,economy,unknown,unknown,service_door_aft_sbd,1,14G-nonfire,lapbelt,forward,1.1,,none,unknown,0,0,1,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,30,94,
unoccupied,27E,AFT-SBD,economy,unknown,unknown,service_door_aft_sbd,1,14G-nonfire,lapbelt,forward,1.2,,none,unknown,0,0,1,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,30,94,
survivor,27F,AFT-SBD,economy,unknown,unknown,service_door_aft_sbd,1,14G-nonfire,lapbelt,forward,1.3,,none,unknown,0,0,1,2,8/01/89,KEG,GBR,Wrong engine shutdown,52.8376N,1.2799E,destroyed,737-400,British Midland,47,,,71,,APPROACH,,124,17.2,30,94,
survivor,1A,FWD-PRT,business_class,unknown,unknown,passenger_door_front_prt,0,16G-fire,lapbelt,forward,1.3,,none,unknown,0,0,1,2,16/08/10,COL,ARG,Controlled flight into terrain,12.5839N,81.7114E,destroyed,737-700,ARIES,2,,,125,VOR,APPROACH,,124,21,37,12,
survivor,1B,FWD-PRT,business_class,unknown,unknown,passenger_door_front_prt,0,16G-fire,lapbelt,forward,1.2,,none,unknown,0,0,1,2,16/08/10,COL,ARG,Controlled flight into terrain,12.5839N,81.7114E,destroyed,737-700,ARIES,2,,,125,VOR,APPROACH,,124,21,37,12,
survivor,1C,FWD-PRT,business_class,unknown,unknown,passenger_door_front_prt,0,16G-fire,lapbelt,forward,1.1,,none,unknown,0,0,1,2,16/08/10,COL,ARG,Controlled flight into terrain,12.5839N,81.7114E,destroyed,737-700,ARIES,2,,,125,VOR,APPROACH,,124,21,37,12,
survivor,1D,FWD-SBD,business_class,unknown,unknown,service_door_front_sbd,0,16G-fire,lapbelt,forward,1.1,,none,unknown,0,0,1,2,16/08/10,COL,ARG,Controlled flight into terrain,12.5839N,81.7114E,destroyed,737-700,ARIES,2,,,125,VOR,APPROACH,,124,21,37,12,
unoccupied,1E,FWD-SBD,business_class,unknown,unknown,service_door_front_sbd,0,16G-fire,lapbelt,forward,1.2,,none,unknown,0,0,1,2,16/08/10,COL,ARG,Controlled flight into terrain,12.5839N,81.7114E,destroyed,737-700,ARIES,2,,,125,VOR,APPROACH,,124,21,37,12,
unoccupied,1F,FWD-SBD,business_class,unknown,unknown,service_door_front_sbd,0,16G-fire,lapbelt,forward,1.3,,none,unknown,0,0,1,2,16/08/10,COL,ARG,Controlled flight into terrain,12.5839N,81.7114E,destroyed,737-700,ARIES,2,,,125,VOR,APPROACH,,124,21,37,12,
survivor,2A,FWD-PRT,business_class,unknown,unknown,passenger_door_front_prt,0,16G-fire,lapbelt,forward,2.3,,none,unknown,1,0,2,2,16/08/10,COL,ARG,Controlled flight into terrain,12.5839N,81.7114E,destroyed,737-700,ARIES,2,,,125,VOR,APPROACH,,124,21,37,12,
injury_major,2B,FWD-PRT,business_class,unknown,unknown,passenger_door_front_prt,0,16G-fire,lapbelt,forward,2.2,,none,impact_head,1,0,2,2,16/08/10,COL,ARG,Controlled flight into terrain,12.5839N,81.7114E,destroyed,737-700,ARIES,2,,,125,VOR,APPROACH,,124,21,37,12,
survivor,2C,FWD-PRT,business_class,unknown,unknown,passenger_door_front_prt,0,16G-fire,lapbelt,forward,2.1,,none,unknown,1,0,2,2,16/08/10,COL,ARG,Controlled flight into terrain,12.5839N,81.7114E,destroyed,737-700,ARIES,2,,,125,VOR,APPROACH,,124,21,37,12,
survivor,2D,FWD-SBD,business_class,unknown,unknown,service_door_front_sbd,0,16G-fire,lapbelt,forward,2.1,,none,unknown,1,0,2,2,16/08/10,COL,ARG,Controlled flight into terrain,12.5839N,81.7114E,destroyed,737-700,ARIES,2,,,125,VOR,APPROACH,,124,21,37,12,
unoccupied,2E,FWD-SBD,business_class,unknown,unknown,service_door_front_sbd,0,16G-fire,lapbelt,forward,2.2,,none,unknown,1,0,2,2,16/08/10,COL,ARG,Controlled flight into terrain,12.5839N,81.7114E,destroyed,737-700,ARIES,2,,,125,VOR,APPROACH,,124,21,37,12,
survivor,2F,FWD-SBD,business_class,unknown,unknown,service_door_front_sbd,0,16G-fire,lapbelt,forward,2.3,,none,unknown,1,0,2,2,16/08/10,COL,ARG,Controlled flight into terrain,12.5839N,81.7114E,destroyed,737-700,ARIES,2,,,125,VOR,APPROACH,,124,21,37,12,
survivor,3A,FWD-PRT,business_class,unknown,unknown,passenger_door_front_prt,0,16G-fire,lapbelt,forward,3.3,,none,unknown,0,0,3,2,16/08/10,COL,ARG,Controlled flight into terrain,12.5839N,81.7114E,destroyed,737-700,ARIES,2,,,125,VOR,APPROACH,,124,21,37,12,
survivor,3B,FWD-PRT,business_class,unknown,unknown,passenger_door_front_prt,0,16G-fire,lapbelt,forward,3.2,,none,unknown,0,0,3,2,16/08/10,COL,ARG,Controlled flight into terrain,12.5839N,81.7114E,destroyed,737-700,ARIES,2,,,125,VOR,APPROACH,,124,21,37,12,
survivor,3C,FWD-PRT,business_class,unknown,unknown,passenger_door_front_prt,0,16G-fire,lapbelt,forward,3.1,,none,unknown,0,0,3,2,16/08/10,COL,ARG,Controlled flight into terrain,12.5839N,81.7114E,destroyed,737-700,ARIES,2,,,125,VOR,APPROACH,,124,21,37,12,
injury_major,3D,FWD-SBD,business_class,unknown,unknown,service_door_front_sbd,0,16G-fire,lapbelt,forward,3.1,,none,impact_head,1,0,3,2,16/08/10,COL,ARG,Controlled flight into terrain,12.5839N,81.7114E,destroyed,737-700,ARIES,2,,,125,VOR,APPROACH,,124,21,37,12,
unoccupied,3E,FWD-SBD,business_class,unknown,unknown,service_door_front_sbd,0,16G-fire,lapbelt,forward,3.2,,none,unknown,1,0,3,2,16/08/10,COL,ARG,Controlled flight into terrain,12.5839N,81.7114E,destroyed,737-700,ARIES,2,,,125,VOR,APPROACH,,124,21,37,12,
survivor,3F,FWD-SBD,business_class,unknown,unknown,service_door_front_sbd,0,16G-fire,lapbelt,forward,3.3,,none,unknown,1,0,3,2,16/08/10,COL,ARG,Controlled flight into terrain,12.5839N,81.7114E,destroyed,737-700,ARIES,2,,,125,VOR,APPROACH,,124,21,37,12,
injury_major,4A,FWD-PRT,business_class,unknown,unknown,service_door_front_sbd,0,16G-fire,lapbelt,forward,3.3,,none,impact_head,1,0,4,2,16/08/10,COL,ARG,Controlled flight into terrain,12.5839N,81.7114E,destroyed,737-700,ARIES,2,,,125,VOR,APPROACH,,124,21,37,12,
survivor,4B,FWD-PRT,business_class,unknown,unknown,passenger_door_front_prt,0,16G-fire,lapbelt,forward,4.3,,none,unknown,1,0,4,2,16/08/10,COL,ARG,Controlled flight into terrain,12.5839N,81.7114E,destroyed,737-700,ARIES,2,,,125,VOR,APPROACH,,124,21,37,12,
survivor,4C,FWD-PRT,business_class,unknown,unknown,passenger_door_front_prt,0,16G-fire,lapbelt,forward,4.2,,none,unknown,1,0,4,2,16/08/10,COL,ARG,Controlled flight into terrain,12.5839N,81.7114E,destroyed,737-700,ARIES,2,,,125,VOR,APPROACH,,124,21,37,12,
